Customer ID,Total_Spend,Invoice,Quantity
15282.0,348.59,1,395
15283.0,135.43,4,25
15284.0,24.75,1,5
15285.0,94.92,1,120
15286.0,240.55,1,55
15287.0,854.58,6,1009
15288.0,3715.38,10,1336
15289.0,1570.71,7,1609
15290.0,10355.58,30,6496
15291.0,13122.44,53,4556
15292.0,178.39,1,55
15293.0,247.5,1,178
15294.0,222.3,2,95
15295.0,207.04,1,139
15296.0,10204.13,20,5426
15297.0,635.04,4,290
15298.0,7958.43,29,5608
15299.0,5408.61,15,3346
15300.0,496.44,1,292
15301.0,6867.4400000000005,19,3756
15302.0,291.05,2,101
15303.0,1178.78,4,510
15304.0,782.3,11,108
15305.0,93.6,1,40
15306.0,3480.98,10,3073
15307.0,205.3,1,37
15308.0,302.27,2,173
15309.0,715.53,10,417
15310.0,1634.64,1,1476
15311.0,111739.36,270,68882
15312.0,2916.4900000000002,14,1689
15313.0,52.0,1,25
15314.0,800.65,4,738
15315.0,551.54,3,838
15316.0,165.0,1,100
15317.0,112.05000000000001,2,39
15318.0,312.62,1,642
15319.0,204.5,1,175
15320.0,267.13,1,326
15321.0,6573.400000000001,18,3615
15322.0,1314.15,3,920
15323.0,320.9,4,139
15324.0,140.22000000000003,1,74
15325.0,1596.26,9,1374
15326.0,1529.82,10,1320
15327.0,208.75,1,116
15328.0,107.24,1,88
15329.0,2735.18,20,1159
15330.0,714.96,2,1312
15331.0,755.41,4,697
15332.0,4892.68,6,2306
15333.0,1028.56,1,344
15334.0,350.82,3,273
15335.0,170.22,1,79
15336.0,240.5,1,84
15337.0,344.72,2,192
15338.0,277.93,1,148
15339.0,1627.27,11,1095
15340.0,105.5,1,76
15341.0,2401.02,3,1006
15342.0,391.76,2,276
15343.0,364.5,1,84
15344.0,476.58,5,106
15345.0,367.69,2,78
15346.0,591.65,4,257
15347.0,1132.3,6,536
15348.0,158.04,1,84
15349.0,463.90999999999997,2,321
15350.0,547.6,2,272
15351.0,3320.5,15,1324
15352.0,111.15,1,40
15353.0,2772.57,8,1389
15354.0,-94.8,7,-1
15355.0,277.05,2,45
15356.0,3239.57,13,1892
15357.0,-36.75,1,-1
15358.0,16213.65,55,14744
15359.0,162.6,9,130
15360.0,427.93,1,223
15361.0,689.07,4,373
15362.0,613.08,2,368
15363.0,670.16,3,382
15364.0,913.19,2,493
15365.0,3573.26,15,1805
15366.0,2389.08,7,2447
15367.0,5005.7300000000005,13,2936
15368.0,722.74,2,406
15369.0,1713.39,13,1755
15370.0,3713.51,9,1395
15371.0,59.400000000000006,1,12
15372.0,5954.42,10,6336
15373.0,2881.7400000000002,18,702
15374.0,307.32,2,290
15375.0,60.959999999999994,1,84
15376.0,1221.56,3,615
15377.0,1179.95,5,249
15378.0,246.5,2,130
15379.0,4806.4400000000005,9,2988
15380.0,3192.1000000000004,13,936
15381.0,1887.62,6,801
15382.0,13646.5,20,9130
15383.0,-10.5,1,-1
15384.0,2021.14,5,1764
15385.0,942.08,3,428
15386.0,394.14,1,446
15387.0,468.65,1,335
15388.0,140.54,1,88
15389.0,2733.8,5,3940
15390.0,1216.66,2,894
15391.0,282.92,2,108
15392.0,2891.82,8,2132
15393.0,891.34,5,378
15394.0,5251.4,13,2368
15395.0,107.45,1,17
15396.0,796.38,2,278
15397.0,94.0,1,20
15398.0,1339.63,3,767
15399.0,815.77,3,611
15400.0,1252.8,9,632
15401.0,216.95000000000002,2,93
15402.0,1816.64,7,2032
15403.0,170.88,2,492
15404.0,257.06,1,334
15405.0,659.84,2,348
15406.0,891.77,6,529
15407.0,1046.74,4,552
15408.0,267.18,1,106
15409.0,117.2,2,54
15410.0,4685.72,10,1902
15411.0,1336.43,5,527
15412.0,190.53,1,108
15413.0,-2531.3799999999997,7,2692
15414.0,774.9000000000001,3,443
15415.0,559.61,1,551
15416.0,4554.65,9,2418
15417.0,508.8,1,284
15418.0,449.42,2,264
15419.0,135.86,1,230
15420.0,743.0,6,844
15421.0,3805.34,10,1927
15422.0,1615.02,8,709
15423.0,219.14,4,193
15424.0,597.78,3,873
15425.0,1941.1200000000001,4,1041
15426.0,2138.86,11,1030
15427.0,1430.54,3,967
15428.0,762.75,4,347
15429.0,364.90000000000003,3,369
15430.0,903.75,3,301
15431.0,153.24,1,84
15432.0,301.26,4,90
15433.0,417.87,3,399
15434.0,2517.11,13,1413
15435.0,149.29,1,54
15436.0,1067.75,3,574
15437.0,393.45,2,177
15438.0,156.57999999999998,1,59
15439.0,1269.05,4,572
15440.0,383.68,3,197
15441.0,1254.21,3,587
15442.0,594.0,1,120
15443.0,5054.44,16,2660
15444.0,1411.21,2,759
15445.0,284.5,2,118
15446.0,391.65,5,261
15447.0,484.93,6,227
15448.0,788.81,2,487
15449.0,971.22,5,810
15450.0,429.84,1,376
15451.0,226.86,2,76
15452.0,1785.1100000000001,6,1087
15453.0,1371.77,7,837
15454.0,305.99,2,146
15455.0,38.25,1,3
15456.0,2091.52,10,2727
15457.0,237.07,1,132
15458.0,370.43999999999994,2,300
15459.0,202.82999999999998,2,121
15460.0,214.26,1,107
15461.0,391.29999999999995,3,226
15462.0,737.05,4,495
15463.0,126.14,1,106
15464.0,1044.65,1,348
15465.0,11670.9,39,2596
15466.0,1560.46,4,941
15467.0,511.88,4,306
15468.0,1387.48,7,1390
15469.0,834.4,6,280
15470.0,63.419999999999995,1,232
15471.0,1292.01,3,670
15472.0,371.56,1,251
15473.0,1740.0,11,656
15474.0,150.35,1,55
15475.0,454.10999999999996,1,319
15476.0,2180.28,5,1168
15477.0,368.4,1,216
15478.0,1983.48,3,894
15479.0,147.4,1,38
15480.0,3592.25,7,1850
15481.0,1993.34,1,1450
15482.0,7932.63,24,4493
15483.0,817.8199999999999,10,905
15484.0,4620.9,7,4058
15485.0,4663.92,8,2125
15486.0,102.0,1,40
15487.0,231.32,1,144
15488.0,431.92,5,251
15489.0,2327.36,12,1225
15490.0,181.35,2,72
15491.0,3090.85,7,1624
15492.0,659.4599999999999,2,483
15493.0,4087.13,11,1201
15494.0,3693.5,6,3051
15495.0,246.5,1,194
15496.0,146.14000000000001,1,98
15497.0,8643.46,11,2932
15498.0,23075.09,55,12086
15499.0,158.65,1,59
15500.0,1131.56,4,572
15501.0,399.95,2,205
15502.0,8069.33,27,5132
15503.0,257.3,2,130
15504.0,392.75,5,140
15505.0,3497.14,7,2348
15506.0,2030.33,6,1637
15507.0,475.86,1,160
15508.0,1000.27,6,440
15509.0,152.41,1,58
15510.0,250.0,1,2
15511.0,900.53,5,269
15512.0,331.58,4,235
15513.0,25950.95,41,10261
15514.0,5275.79,20,3750
15515.0,171.81,1,131
15516.0,62.43,3,27
15517.0,267.03,1,293
15518.0,4074.83,23,2759
15519.0,344.61,2,116
15520.0,343.5,1,314
15521.0,6665.99,24,4341
15522.0,397.99,2,572
15523.0,17119.24,18,15610
15524.0,591.4,2,28
15525.0,875.3199999999999,5,525
15526.0,148.44,2,24
15527.0,5021.03,31,2084
15528.0,229.33,1,123
15529.0,4756.21,13,4264
15530.0,1808.68,5,1328
15531.0,1972.39,2,1085
15532.0,3675.0,12,1324
15533.0,746.92,5,256
15534.0,162.25,1,63
15535.0,955.12,10,299
15536.0,259.09,1,242
15537.0,110.92,1,29
15538.0,3036.1,11,989
15539.0,538.46,1,410
15540.0,460.68,2,444
15541.0,85.13000000000001,1,49
15542.0,833.16,4,401
15543.0,242.26,2,167
15544.0,7779.58,26,6732
15545.0,288.96999999999997,2,162
15546.0,539.5500000000001,3,99
15547.0,10043.55,28,7276
15548.0,158.09,1,64
15549.0,2296.66,9,926
15550.0,1987.8500000000001,14,1131
15551.0,1629.01,9,788
15552.0,252.52,2,166
15553.0,428.93,1,449
15554.0,217.2,1,74
15555.0,10875.64,46,8206
15556.0,279.77,1,236
15557.0,468.91,1,213
15558.0,131.88,2,49
15559.0,1109.4,1,526
15560.0,153.52,2,72
15561.0,1856.54,9,1323
15562.0,671.4300000000001,3,560
15563.0,2773.67,11,2952
15564.0,70.74000000000001,2,42
15565.0,173.16,2,60
15566.0,227.87,2,153
15567.0,186.01,1,223
15568.0,758.29,3,461
15569.0,3583.45,10,1734
15570.0,8672.44,27,4069
15571.0,3892.35,14,2411
15572.0,3965.2,10,2089
15573.0,1188.42,5,770
15574.0,1059.44,7,650
15575.0,30.1,1,6
15576.0,921.37,1,394
15577.0,396.03000000000003,5,120
15578.0,127.1,1,52
15579.0,1215.38,7,637
15580.0,1216.15,14,902
15581.0,5486.79,43,2966
15582.0,682.9100000000001,3,453
15583.0,95.96,1,56
15584.0,1265.7,7,481
15585.0,455.3,1,320
15586.0,1128.66,4,1302
15587.0,1522.0800000000002,7,528
15588.0,579.6,1,96
15589.0,456.58,4,242
15590.0,1466.41,6,831
15591.0,217.9,3,58
15592.0,388.58,1,354
15593.0,199.8,1,60
15594.0,1767.53,6,982
15595.0,357.6,1,144
15596.0,2621.27,16,1185
15597.0,554.52,3,390
15598.0,543.02,4,400
15599.0,1250.06,3,1098
15600.0,1178.71,5,651
15601.0,14150.84,35,10384
15602.0,2883.42,25,2140
15603.0,74.73,3,117
15604.0,216.39,1,159
15605.0,1738.55,10,637
15606.0,4733.47,19,1443
15607.0,1578.57,13,1434
15608.0,1785.98,5,1262
15609.0,270.03000000000003,2,145
15610.0,112.46000000000001,1,66
15611.0,2858.37,32,722
15612.0,195.15,2,52
15613.0,433.71999999999997,1,700
15614.0,3008.86,7,1606
15615.0,21282.07,54,12055
15616.0,317.11,1,137
15617.0,828.5500000000001,3,485
15618.0,747.031,5,428
15619.0,336.40000000000003,1,136
15620.0,1909.93,8,1228
15621.0,1158.77,6,463
15622.0,7318.08,30,3961
15623.0,2437.05,8,1087
15624.0,588.13,4,357
15625.0,3203.25,14,2993
15626.0,1049.37,4,1133
15627.0,566.9,2,344
15628.0,5284.18,21,3547
15629.0,2240.9,4,1518
15630.0,1475.45,4,986
15631.0,596.67,1,525
15632.0,3147.31,10,2049
15633.0,4156.91,18,2014
15634.0,554.65,2,227
15635.0,100.35,1,5
15636.0,1444.58,4,560
15637.0,797.59,5,651
15638.0,2137.2,9,1078
15639.0,1028.33,5,832
15640.0,23375.09,34,12087
15641.0,5345.55,12,4422
15642.0,105.78000000000002,1,270
15643.0,647.4,6,242
15644.0,803.54,4,550
15645.0,1042.57,4,390
15646.0,762.3100000000001,6,815
15647.0,169.0,1,124
15648.0,582.0500000000001,4,210
15649.0,1660.35,4,365
15650.0,539.03,3,207
15651.0,1259.06,5,871
15652.0,1397.44,6,655
15653.0,877.4399999999999,2,1200
15654.0,922.53,2,475
15655.0,511.32,2,319
15656.0,748.5,4,343
15657.0,30.0,1,24
15658.0,1964.14,13,600
15659.0,532.49,3,161
15660.0,2554.84,18,1770
15661.0,1215.95,8,779
15662.0,283.73,2,145
15663.0,138.14,1,106
15664.0,1212.35,7,511
15665.0,3987.07,5,2777
15666.0,632.9399999999999,2,469
15667.0,301.32,1,240
15668.0,76.32000000000001,1,72
15669.0,677.69,5,339
15670.0,315.2,3,124
15671.0,2635.4900000000002,10,1681
15672.0,45.300000000000004,1,10
15673.0,6199.37,10,3273
15674.0,6217.85,18,3444
15675.0,542.04,4,624
15676.0,3324.09,5,2231
15677.0,1305.63,3,675
15678.0,1825.94,3,1022
15679.0,781.28,4,1170
15680.0,3985.59,12,2733
15681.0,2480.2,16,1126
15682.0,316.99,3,221
15683.0,524.54,2,332
15684.0,147.8,6,72
15685.0,55.980000000000004,1,36
15686.0,90.0,1,72
15687.0,2981.5,11,1308
15688.0,190.57,1,95
15689.0,521.03,3,207
15690.0,239.76,2,408
15691.0,511.8,5,202
15692.0,191.04,1,138
15693.0,37.5,1,30
15694.0,9734.13,29,2424
15695.0,1131.04,4,484
15696.0,3732.12,21,1370
15697.0,246.75,1,127
15698.0,46.2,1,60
15699.0,309.65,1,113
15700.0,664.03,3,328
15701.0,1529.0,4,912
15702.0,140.39000000000001,2,103
15703.0,211.5,1,66
15704.0,3660.88,8,1684
15705.0,143.1,1,62
15706.0,1001.8100000000001,7,305
15707.0,916.98,4,594
15708.0,3840.73,14,1454
15709.0,327.85,2,169
15710.0,898.87,1,641
15711.0,420.25,2,199
15712.0,3467.46,13,1276
15713.0,814.84,6,447
15714.0,783.96,5,361
15715.0,658.02,5,246
15716.0,2485.26,11,1379
15717.0,607.0,5,224
15718.0,293.79,1,95
15719.0,10118.87,39,5343
15720.0,739.22,2,327
15721.0,471.40000000000003,1,388
15722.0,5095.95,15,2259
15723.0,930.7,4,427
15724.0,299.8,5,114
15725.0,415.25,1,221
15726.0,321.91,1,123
15727.0,9371.71,15,5908
15728.0,409.80000000000007,3,98
15729.0,154.70000000000002,5,40
15730.0,1708.18,7,1053
15731.0,125.3,1,122
15732.0,1499.42,12,1255
15733.0,162.3,1,62
15734.0,2263.3,4,516
15735.0,327.68,1,206
15736.0,1668.67,3,1199
15737.0,1121.21,12,584
15738.0,13015.42,45,9010
15739.0,449.12,1,472
15740.0,154.88,1,152
15741.0,208.62,2,70
15742.0,156.87,1,51
15743.0,775.96,4,214
15744.0,34.8,1,120
15745.0,1071.24,6,412
15746.0,182.96,2,130
15747.0,2497.86,10,1343
15748.0,609.8100000000001,3,261
15749.0,21535.9,4,9014
15750.0,6362.601000000001,24,4260
15751.0,1318.84,14,437
15752.0,3916.46,10,2787
15753.0,79.2,1,144
15754.0,3001.86,12,1755
15755.0,5936.95,20,3999
15756.0,528.01,4,241
15757.0,2940.36,6,1757
15758.0,205.25,1,47
15759.0,810.98,10,518
15760.0,-5795.87,5,-1
15761.0,143.05,1,31
15762.0,583.75,2,251
15763.0,1048.67,3,268
15764.0,4453.28,14,2925
15765.0,370.63,1,335
15766.0,799.66,4,330
15767.0,-242.70000000000002,2,-50
15768.0,15267.26,36,4212
15769.0,84177.58,51,47054
15770.0,321.45,1,67
15771.0,1006.54,3,512
15772.0,280.88,1,110
15773.0,774.52,2,410
15774.0,1282.6,7,464
15775.0,150.5,2,260
15776.0,241.62,1,138
15777.0,1732.1599999999999,9,595
15778.0,307.95,1,101
15779.0,124.08000000000001,2,20
15780.0,475.28000000000003,3,220
15781.0,333.56,4,178
15782.0,3985.65,6,1842
15783.0,246.3,1,212
15784.0,848.3299999999999,2,381
15785.0,5825.33,26,4427
15786.0,8379.65,9,5869
15787.0,933.26,3,534
15788.0,215.53,2,112
15789.0,1932.01,7,2475
15790.0,218.75,1,113
15791.0,3541.79,9,1949
15792.0,933.84,2,606
15793.0,2382.92,9,1684
15794.0,777.0,2,288
15795.0,1979.8700000000001,8,1411
15796.0,5015.75,22,1713
15797.0,2821.08,6,1281
15798.0,1535.37,3,915
15799.0,1421.34,4,1341
15800.0,1227.07,7,575
15801.0,1042.19,4,562
15802.0,-451.42,3,-1
15803.0,1929.66,4,1030
15804.0,3848.55,19,2515
15805.0,9668.62,40,6087
15806.0,784.58,3,602
15807.0,1807.57,6,1531
15808.0,17038.95,24,6726
15809.0,862.88,9,649
15810.0,2724.8,13,1510
15811.0,3438.85,10,1771
15812.0,5186.17,13,3432
15813.0,1303.9099999999999,2,603
15814.0,2531.84,8,1704
15815.0,2100.6,5,1856
15816.0,93.3,3,51
15817.0,2766.4,3,1596
15818.0,340.5,1,284
15819.0,3911.28,11,2913
15820.0,206.98,1,128
15821.0,570.96,2,202
15822.0,1777.91,8,938
15823.0,3018.86,6,1486
15824.0,890.94,2,478
15825.0,532.94,1,220
15826.0,2583.13,6,1811
15827.0,3240.03,42,1640
15828.0,1108.82,1,367
15829.0,636.14,2,996
15830.0,547.7,2,409
15831.0,740.64,4,1084
15832.0,836.79,1,465
15833.0,80.4,1,24
15834.0,3615.54,9,1811
15835.0,954.09,4,439
15836.0,117.47,2,24
15837.0,777.01,2,405
15838.0,72727.41,38,54634
15839.0,1020.74,5,670
15840.0,345.66,3,394
15841.0,2716.5,12,2374
15842.0,528.75,3,288
15843.0,118.95000000000002,1,27
15844.0,130.73999999999998,1,134
15845.0,4273.65,14,2085
15846.0,107.01,1,79
15847.0,822.57,5,643
15848.0,137.99,1,45
15849.0,-5876.34,1,-1
15850.0,1006.75,6,1334
15851.0,109.73,1,67
15852.0,257.26,3,60
15853.0,110.8,1,135
15854.0,5578.28,21,1691
15855.0,1052.72,6,712
15856.0,31873.05,58,19450
15857.0,570.48,2,584
15858.0,3509.91,15,2709
15859.0,438.46,1,174
15860.0,2361.3,17,1259
15861.0,4185.4,15,3824
15862.0,2512.29,13,1520
15863.0,355.1,5,162
15864.0,2014.22,9,1338
15865.0,2241.42,5,1141
15866.0,211.89,1,124
15867.0,8834.2,35,5050
15868.0,94.53,1,57
15869.0,321.11,3,273
15870.0,857.46,4,504
15871.0,33.099999999999994,1,5
15872.0,729.25,4,467
15873.0,138.23999999999998,5,576
15874.0,11135.0,25,5054
15875.0,108.52,1,74
15876.0,1449.1399999999999,2,886
15877.0,437.83,3,243
15878.0,330.77,2,243
15879.0,1137.8,4,639
15880.0,299.03,2,178
15881.0,438.24,8,199
15882.0,1098.5900000000001,10,637
15883.0,396.48,2,223
15884.0,238.65000000000003,3,151
15885.0,1737.57,20,597
15886.0,1052.8700000000001,4,667
15887.0,1027.15,3,605
15888.0,402.12,4,123
15889.0,1417.15,9,793
15890.0,535.65,5,119
15891.0,511.68,1,418
15892.0,128.2,1,46
15893.0,305.28000000000003,1,288
15894.0,258.25,2,164
15895.0,179.17,1,94
15896.0,-1899.67,1,-1
15897.0,208.59,2,223
15898.0,4934.5,29,2143
15899.0,56.25,1,39
15900.0,876.67,5,654
15901.0,668.73,9,693
15902.0,145.01,1,124
15903.0,8859.82,15,3917
15904.0,164.68,1,84
15905.0,114.69,1,82
15906.0,2442.44,12,740
15907.0,882.72,3,478
15908.0,758.62,2,173
15909.0,191.94,1,98
15910.0,2661.17,15,2158
15911.0,1399.45,10,808
15912.0,1074.7,9,759
15913.0,6.300000000000001,1,3
15914.0,205.99,2,149
15915.0,364.45,1,414
15916.0,3014.04,17,1600
15917.0,530.17,5,248
15918.0,582.88,3,240
15919.0,525.69,2,385
15920.0,569.14,9,238
15921.0,775.26,4,335
15922.0,363.6,2,136
15923.0,127.08,1,122
15924.0,102.82,1,103
15925.0,207.15,1,93
15926.0,134.44,1,155
15927.0,106.54,1,66
15928.0,293.53,1,164
15929.0,594.0,1,120
15930.0,426.63,1,139
15931.0,239.9,1,118
15932.0,2461.85,11,2311
15933.0,1107.46,3,885
15934.0,2190.66,2,2166
15935.0,108.03999999999999,3,-171
15936.0,282.79,2,211
15937.0,145.35,1,73
15938.0,734.81,9,449
15939.0,9047.64,17,6257
15940.0,-3.552713678800501e-15,3,-1
15941.0,230.6,2,28
15942.0,337.44,1,232
15943.0,271.28999999999996,2,183
15944.0,2164.24,4,859
15945.0,646.27,4,345
15946.0,2304.18,3,1614
15947.0,1708.24,1,898
15948.0,1509.0900000000001,3,852
15949.0,364.72,2,284
15950.0,6878.71,13,3300
15951.0,974.52,4,413
15952.0,781.91,4,391
15953.0,3295.49,21,1638
15954.0,190.75,1,119
15955.0,8050.2300000000005,25,3952
15956.0,617.6,2,278
15957.0,921.25,3,453
15958.0,462.12,4,154
15959.0,542.89,3,269
15960.0,394.0,5,257
15961.0,451.28999999999996,1,154
15962.0,289.48,1,228
15963.0,470.76,2,298
15964.0,269.21000000000004,1,93
15965.0,2758.19,14,1308
15966.0,399.58,2,268
15967.0,2943.6,13,1179
15968.0,404.55,1,247
15969.0,1043.85,6,219
15970.0,1017.32,2,498
15971.0,4930.43,20,1955
15972.0,1769.33,5,468
15973.0,472.57,5,176
15974.0,3429.55,8,2256
15975.0,371.01,1,243
15976.0,1694.41,6,1053
15977.0,1054.73,2,1016
15978.0,3272.62,5,2440
15979.0,329.22,1,450
15980.0,6496.28,9,4786
15981.0,9268.07,27,4778
15982.0,324.51,1,131
15983.0,3110.37,8,1872
15984.0,8304.82,32,5710
15985.0,2610.28,8,2500
15986.0,354.42,2,368
15987.0,1535.99,8,1599
15988.0,738.89,3,476
15989.0,368.31,2,169
15990.0,1997.75,7,1086
15991.0,150.55,1,41
15992.0,896.6,3,514
15993.0,2736.92,10,2028
15994.0,1172.34,5,460
15995.0,694.54,1,352
15996.0,1370.5,8,641
15997.0,-23.4,1,-12
15998.0,8186.19,21,5331
15999.0,20.4,1,24
16000.0,12393.7,3,5110
16001.0,519.06,2,305
16002.0,169.21,1,70
16003.0,5613.83,10,2210
16004.0,2146.39,5,1076
16005.0,2333.04,11,1258
16006.0,332.82,2,205
16007.0,3053.06,7,2631
16008.0,5339.13,15,3237
16009.0,972.11,4,366
16010.0,1692.91,12,918
16011.0,5587.56,30,3320
16012.0,2978.59,5,1760
16013.0,51420.92,94,23511
16014.0,1091.03,6,458
16015.0,689.6999999999999,4,904
16016.0,2053.0,14,876
16017.0,1545.58,5,635
16018.0,698.13,4,503
16019.0,16503.46,35,6610
16020.0,851.01,3,487
16021.0,487.03,2,276
16022.0,602.63,1,255
16023.0,719.81,3,358
16024.0,483.99,3,504
16025.0,439.65999999999997,1,338
16026.0,236.09,1,243
16027.0,1799.8400000000001,18,2020
16028.0,82.2,1,18
16029.0,89705.47,125,47913
16030.0,331.24,1,283
16031.0,547.9,2,421
16032.0,1965.72,6,1467
16033.0,10465.07,36,4164
16034.0,908.37,7,584
16035.0,217.73,1,33
16036.0,2556.84,4,1369
16037.0,1489.44,7,764
16038.0,454.33000000000004,4,241
16039.0,449.65,3,408
16040.0,2383.7000000000003,8,1161
16041.0,3166.4,3,1584
16042.0,2183.1,11,1417
16043.0,1856.5900000000001,8,1011
16044.0,340.84000000000003,1,170
16045.0,3187.03,9,1942
16046.0,235.78,1,248
16047.0,107.14,1,1
16048.0,800.09,6,423
16049.0,1852.15,6,1132
16050.0,300.7,3,388
16051.0,188.44,1,80
16052.0,362.06,1,282
16053.0,3606.14,8,3061
16054.0,2090.68,7,779
16055.0,134.8,1,22
16056.0,650.75,1,345
16057.0,3202.07,17,1432
16058.0,62.7,1,18
16059.0,3053.57,12,1431
16060.0,541.95,3,243
16061.0,44.95,3,13
16062.0,2863.45,8,2035
16063.0,335.32,1,262
16064.0,109.31,1,55
16065.0,1975.13,10,1205
16066.0,1521.04,5,935
16067.0,2900.01,6,1166
16068.0,115.73,1,48
16069.0,457.7,1,138
16070.0,852.15,2,457
16071.0,1076.8,4,697
16072.0,4180.09,4,1580
16073.0,94.35,2,37
16074.0,252.5,1,38
16075.0,726.98,3,270
16076.0,2173.53,11,1363
16077.0,600.0,2,528
16078.0,362.99,2,200
16079.0,1352.0,3,864
16080.0,472.9,6,256
16081.0,4278.96,8,2177
16082.0,106.75,1,39
16083.0,2351.42,4,1514
16084.0,436.18,1,216
16085.0,2335.23,13,1380
16086.0,2685.65,11,1449
16087.0,1739.92,5,664
16088.0,1437.43,2,373
16089.0,263.49,2,119
16090.0,180.56,1,58
16091.0,315.06,2,154
16092.0,1515.49,10,1151
16093.0,17.0,1,20
16094.0,3599.16,19,1992
16095.0,447.05,1,265
16096.0,1584.97,4,700
16097.0,185.04999999999998,1,87
16098.0,4010.7,14,2008
16099.0,1568.25,8,959
16100.0,582.64,1,438
16101.0,3167.42,7,1823
16102.0,1842.14,3,942
16103.0,6002.76,27,2606
16104.0,2511.21,11,1008
16105.0,2386.19,5,2125
16106.0,108.38,1,74
16107.0,3204.1600000000003,7,1176
16108.0,2171.93,8,1446
16109.0,923.58,4,1090
16110.0,1781.59,4,880
16111.0,549.33,1,233
16112.0,195.73999999999998,4,574
16113.0,161.38,1,176
16114.0,135.75000000000003,1,43
16115.0,2553.8,12,1589
16116.0,592.88,2,246
16117.0,650.05,4,318
16118.0,4255.43,5,2822
16119.0,1720.81,8,811
16120.0,2952.51,7,2149
16121.0,1430.14,6,877
16122.0,895.62,6,1280
16123.0,307.78,1,170
16124.0,1709.39,6,789
16125.0,4292.35,14,1819
16126.0,14644.6,15,6152
16127.0,801.31,2,391
16128.0,3748.4,14,2419
16129.0,1396.05,3,1261
16130.0,987.48,4,296
16131.0,9866.27,15,4753
16132.0,664.1999999999999,2,280
16133.0,22228.88,78,13454
16134.0,2119.99,7,1622
16135.0,819.45,2,395
16136.0,921.08,5,622
16137.0,422.7,1,210
16138.0,902.4,4,773
16139.0,1111.15,5,602
16140.0,1412.05,5,1269
16141.0,955.94,2,410
16142.0,535.34,1,422
16143.0,4511.13,16,1849
16144.0,175.2,1,16
16145.0,6693.6,29,5183
16146.0,946.38,4,544
16147.0,2367.02,7,1322
16148.0,370.37,4,247
16149.0,422.22,3,598
16150.0,3761.27,20,1924
16151.0,-4217.59,1,-1
16152.0,1829.04,1,642
16153.0,5037.51,13,3656
16154.0,-10.5,1,-1
16155.0,781.05,6,482
16156.0,5923.39,26,3008
16157.0,644.24,4,344
16158.0,611.32,10,180
16159.0,1230.29,5,633
16160.0,1009.4499999999999,4,1153
16161.0,12236.22,57,6141
16162.0,37.4,1,4
16163.0,1822.03,14,549
16164.0,802.53,4,432
16165.0,79.9,1,2
16166.0,327.48,4,156
16167.0,1149.8700000000001,6,1459
16168.0,10263.28,73,4955
16169.0,1822.97,4,1325
16170.0,6813.67,25,6031
16171.0,73.2,1,24
16172.0,1884.55,8,1419
16173.0,1406.57,7,571
16174.0,2246.75,7,1431
16175.0,1836.44,7,932
16176.0,1964.04,7,913
16177.0,2141.61,12,1001
16178.0,612.6,2,304
16179.0,215.83,1,99
16180.0,16170.27,16,9785
16181.0,305.54,1,152
16182.0,9971.65,9,5887
16183.0,1077.81,4,351
16184.0,1155.54,7,560
16185.0,644.72,3,321
16186.0,8676.23,30,6566
16187.0,6841.24,17,5004
16188.0,1077.71,6,837
16189.0,215.48,2,134
16190.0,2723.55,8,1231
16191.0,15151.92,40,9142
16192.0,351.3,1,208
16193.0,630.43,2,379
16194.0,308.59999999999997,1,140
16195.0,323.25,1,123
16196.0,93.3,1,26
16197.0,2016.71,9,1420
16198.0,1030.0410000000002,2,384
16199.0,942.75,7,321
16200.0,5594.6,13,3066
16201.0,2070.17,6,1402
16202.0,2467.04,11,1282
16203.0,940.09,7,536
16204.0,913.71,4,667
16205.0,1820.1100000000001,7,1452
16206.0,2584.92,14,1378
16207.0,394.38,1,140
16208.0,3440.45,10,1541
16209.0,4146.78,9,1895
16210.0,33565.52,37,12366
16211.0,1086.34,4,518
16212.0,1284.56,5,568
16213.0,159.0,1,48
16214.0,2038.25,4,1308
16215.0,242.35,1,104
16216.0,914.9300000000001,1,254
16217.0,259.39000000000004,4,76
16218.0,3872.3,19,2754
16219.0,40.8,1,48
16220.0,-10.17,1,-3
16221.0,2013.42,10,1447
16222.0,1272.05,2,463
16223.0,1087.05,2,643
16224.0,1616.54,5,1555
16225.0,2813.81,18,1275
16226.0,672.1700000000001,5,521
16227.0,948.82,6,382
16228.0,881.0600000000001,4,554
16229.0,2835.36,7,1286
16230.0,542.03,2,365
16231.0,1074.47,4,563
16232.0,2692.02,10,1836
16233.0,1671.31,12,665
16234.0,312.78,4,162
16235.0,1990.6100000000001,11,780
16236.0,432.2,1,184
16237.0,136.65,1,57
16238.0,63.66,1,85
16239.0,1450.9,7,682
16240.0,3693.81,5,1634
16241.0,3992.86,16,2258
16242.0,7370.5,18,3913
16243.0,409.1,2,110
16244.0,1522.75,2,855
16245.0,1352.3600000000001,5,1008
16246.0,821.35,2,336
16247.0,114.56,1,182
16248.0,152.94,1,78
16249.0,1800.07,5,950
16250.0,565.24,3,268
16251.0,128.31,1,44
16252.0,2.6645352591003757e-15,2,0
16253.0,7238.96,9,5933
16254.0,967.44,3,543
16255.0,4457.59,19,2841
16256.0,1609.57,4,1586
16257.0,46.95,1,2
16258.0,11833.52,16,7180
16259.0,340.94,3,143
16260.0,1035.45,1,311
16261.0,1041.16,6,454
16262.0,677.78,3,429
16263.0,348.16,1,197
